,geoid,year_x,NAME_x,B01001_001E_x,B19013_001E_x,B25077_001E_x,B03002_003E_x,B03002_004E_x,B02001_004E_x,B03002_006E_x,B03002_007E_x,B03002_008E_x,B03002_009E_x,B03002_012E_x,B15002_032E_x,B15002_015E_x,state_x,county_x,tract_x,25_and_bachelors_x,percentage_of_bachelors_x,year_y,NAME_y,B01001_001E_y,B19013_001E_y,B25077_001E_y,B03002_003E_y,B03002_004E_y,B02001_004E_y,B03002_006E_y,B03002_007E_y,B03002_008E_y,B03002_009E_y,B03002_012E_y,B15002_032E_y,B15002_015E_y,state_y,county_y,tract_y,25_and_bachelors_y,percentage_of_bachelors_y,ed_chng,home_pct_change,has>500_start,has>500_end,median40start,median40income,ed_chng_upper_third,median_home_higher,median_home_topthird,eligible,gentrified
202,34013000700,2018,"Census Tract 7, Essex County, New Jersey",6949.0,31851.0,198100.0,177.0,2507.0,0.0,127.0,0.0,0.0,0.0,4138.0,240.0,306.0,34,13,700,546.0,0.07857245646855662,2009,"Census Tract 7, Essex County, New Jersey",7091.0,31686.0,247600.0,233.0,3005.0,160.0,0.0,0.0,35.0,0.0,3788.0,117.0,59.0,34,13,700,176.0,0.02482019461288958,0.05375226185566705,-0.46235234729934377,True,True,True,True,True,False,False,True,False
203,34013002000,2018,"Census Tract 20, Essex County, New Jersey",4193.0,36921.0,212400.0,11.0,3860.0,0.0,0.0,0.0,0.0,106.0,216.0,210.0,87.0,34,13,2000,297.0,0.07083233961364178,2009,"Census Tract 20, Essex County, New Jersey",3834.0,32179.0,277200.0,73.0,3523.0,0.0,0.0,0.0,148.0,18.0,72.0,199.0,190.0,34,13,2000,389.0,0.10146061554512259,-0.030628275931480806,-0.5269491525423728,True,True,True,True,False,False,False,True,False
204,34013000900,2018,"Census Tract 9, Essex County, New Jersey",3325.0,25723.0,190200.0,52.0,1787.0,101.0,9.0,0.0,0.0,21.0,1456.0,78.0,89.0,34,13,900,167.0,0.05022556390977444,2009,"Census Tract 9, Essex County, New Jersey",4031.0,19145.0,261600.0,99.0,1366.0,0.0,49.0,0.0,0.0,0.0,2517.0,31.0,94.0,34,13,900,125.0,0.031009675018605805,0.019215888891168632,-0.609211356466877,True,True,True,True,False,False,False,True,False
206,34013002800,2018,"Census Tract 28, Essex County, New Jersey",1673.0,35599.0,210600.0,0.0,1506.0,0.0,0.0,0.0,0.0,14.0,153.0,35.0,8.0,34,13,2800,43.0,0.025702331141661684,2009,"Census Tract 28, Essex County, New Jersey",1585.0,51895.0,171900.0,0.0,1251.0,0.0,0.0,0.0,0.0,0.0,334.0,28.0,14.0,34,13,2800,42.0,0.026498422712933754,-0.0007960915712720701,0.045,True,True,True,True,False,True,True,True,False
207,34013003800,2018,"Census Tract 38, Essex County, New Jersey",2292.0,42652.0,162400.0,5.0,1967.0,0.0,25.0,0.0,0.0,0.0,295.0,115.0,100.0,34,13,3800,215.0,0.09380453752181502,2009,"Census Tract 38, Essex County, New Jersey",2636.0,36307.0,187500.0,88.0,2328.0,148.0,0.0,0.0,0.0,60.0,12.0,28.0,0.0,34,13,3800,28.0,0.010622154779969651,0.08318238274184536,-0.3508312807881773,True,True,True,True,True,False,False,True,False
208,34013000100,2018,"Census Tract 1, Essex County, New Jersey",6872.0,47248.0,232700.0,451.0,1061.0,0.0,141.0,0.0,0.0,0.0,5219.0,352.0,122.0,34,13,100,474.0,0.0689755529685681,2009,"Census Tract 1, Essex County, New Jersey",6535.0,45889.0,344000.0,506.0,904.0,16.0,196.0,0.0,64.0,98.0,4767.0,243.0,207.0,34,13,100,450.0,0.06885998469778118,0.00011556827078691712,-0.729608938547486,True,True,True,True,False,False,False,True,False
214,34013003700,2018,"Census Tract 37, Essex County, New Jersey",1820.0,37250.0,171000.0,66.0,1631.0,0.0,0.0,0.0,0.0,0.0,123.0,25.0,69.0,34,13,3700,94.0,0.051648351648351645,2009,"Census Tract 37, Essex County, New Jersey",1908.0,32955.0,266400.0,27.0,1636.0,0.0,0.0,0.0,0.0,0.0,245.0,56.0,0.0,34,13,3700,56.0,0.029350104821802937,0.02229824682654871,-0.8227368421052632,True,True,True,True,False,False,False,True,False
216,34013007000,2018,"Census Tract 70, Essex County, New Jersey",3451.0,42375.0,235700.0,1814.0,17.0,0.0,0.0,0.0,139.0,107.0,1374.0,151.0,84.0,34,13,7000,235.0,0.06809620399884092,2009,"Census Tract 70, Essex County, New Jersey",3565.0,36382.0,385800.0,2197.0,47.0,0.0,61.0,0.0,351.0,61.0,848.0,19.0,46.0,34,13,7000,65.0,0.0182328190743338,0.04986338492450712,-0.9150869749681799,True,True,True,True,True,False,False,True,False
217,34013001800,2018,"Census Tract 18, Essex County, New Jersey",2161.0,29688.0,169000.0,0.0,1840.0,0.0,47.0,0.0,0.0,15.0,259.0,34.0,19.0,34,13,1800,53.0,0.024525682554372975,2009,"Census Tract 18, Essex County, New Jersey",1551.0,29755.0,208100.0,0.0,1405.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,34,13,1800,0.0,0.0,0.024525682554372975,-0.4406923076923075,True,True,True,True,False,False,False,True,False
218,34013000200,2018,"Census Tract 2, Essex County, New Jersey",3466.0,33000.0,280000.0,216.0,433.0,86.0,93.0,0.0,77.0,11.0,2574.0,130.0,52.0,34,13,200,182.0,0.052510098095787654,2009,"Census Tract 2, Essex County, New Jersey",2657.0,19278.0,371400.0,130.0,368.0,0.0,116.0,0.0,49.0,0.0,1994.0,42.0,22.0,34,13,200,64.0,0.024087316522393678,0.028422781573393976,-0.5519214285714286,True,True,True,True,False,False,False,True,False
219,34013000500,2018,"Census Tract 5, Essex County, New Jersey",1847.0,31761.0,230600.0,137.0,139.0,0.0,53.0,0.0,40.0,19.0,1459.0,42.0,82.0,34,13,500,124.0,0.06713589604764483,2009,"Census Tract 5, Essex County, New Jersey",1850.0,42083.0,326000.0,270.0,119.0,0.0,49.0,0.0,34.0,0.0,1378.0,25.0,30.0,34,13,500,55.0,0.02972972972972973,0.0374061663179151,-0.6540329575021683,True,True,True,True,True,False,False,True,False
220,34013000800,2018,"Census Tract 8, Essex County, New Jersey",4398.0,37784.0,237200.0,217.0,575.0,0.0,40.0,0.0,53.0,57.0,3456.0,251.0,104.0,34,13,800,355.0,0.08071850841291496,2009,"Census Tract 8, Essex County, New Jersey",4714.0,43324.0,299000.0,329.0,694.0,0.0,137.0,0.0,60.0,58.0,3436.0,173.0,110.0,34,13,800,283.0,0.06003394145099703,0.02068456696191793,-0.47483136593591907,True,True,True,True,False,False,False,True,False
222,34013004100,2018,"Census Tract 41, Essex County, New Jersey",2891.0,20250.0,168600.0,0.0,2797.0,0.0,0.0,0.0,41.0,30.0,23.0,60.0,59.0,34,13,4100,119.0,0.04116222760290557,2009,"Census Tract 41, Essex County, New Jersey",3286.0,28333.0,246000.0,0.0,3020.0,0.0,0.0,0.0,28.0,0.0,238.0,150.0,96.0,34,13,4100,246.0,0.07486305538648813,-0.03370082778358256,-0.70711743772242,True,True,True,True,False,False,False,True,False
223,34013004300,2018,"Census Tract 43, Essex County, New Jersey",2624.0,26222.0,197100.0,0.0,2548.0,0.0,0.0,0.0,0.0,0.0,76.0,48.0,34.0,34,13,4300,82.0,0.03125,2009,"Census Tract 43, Essex County, New Jersey",1983.0,41836.0,346700.0,0.0,1807.0,0.0,0.0,0.0,0.0,0.0,176.0,48.0,8.0,34,13,4300,56.0,0.028240040342914774,0.003009959657085226,-1.0580365296803653,True,True,True,True,False,False,False,True,False
224,34013004801,2018,"Census Tract 48.01, Essex County, New Jersey",2275.0,31231.0,195300.0,14.0,1936.0,0.0,0.0,0.0,24.0,17.0,284.0,87.0,18.0,34,13,4801,105.0,0.046153846153846156,2009,"Census Tract 48.01, Essex County, New Jersey",2177.0,30873.0,195800.0,33.0,1572.0,13.0,0.0,0.0,0.0,0.0,559.0,24.0,112.0,34,13,4801,136.0,0.0624712907671107,-0.016317444613264544,-0.1729953917050691,True,True,True,True,False,False,False,True,False
225,34013008100,2018,"Census Tract 81, Essex County, New Jersey",3669.0,21315.0,211000.0,169.0,2785.0,186.0,84.0,0.0,0.0,53.0,392.0,122.0,42.0,34,13,8100,164.0,0.044698828018533664,2009,"Census Tract 81, Essex County, New Jersey",2955.0,19587.0,288100.0,164.0,2202.0,14.0,121.0,0.0,0.0,176.0,292.0,114.0,74.0,34,13,8100,188.0,0.06362098138747885,-0.018922153368945184,-0.597521327014218,True,True,True,True,False,False,False,True,False
226,34013005100,2018,"Census Tract 51, Essex County, New Jersey",2136.0,46250.0,211400.0,92.0,1778.0,0.0,0.0,0.0,0.0,14.0,252.0,137.0,63.0,34,13,5100,200.0,0.09363295880149813,2009,"Census Tract 51, Essex County, New Jersey",2567.0,37368.0,230100.0,0.0,2207.0,95.0,0.0,0.0,0.0,0.0,265.0,116.0,10.0,34,13,5100,126.0,0.04908453447604207,0.04454842432545606,-0.2734957426679281,True,True,True,True,True,False,False,True,False
227,34013005300,2018,"Census Tract 53, Essex County, New Jersey",2144.0,29212.0,233100.0,51.0,1921.0,9.0,0.0,0.0,32.0,0.0,131.0,89.0,52.0,34,13,5300,141.0,0.06576492537313433,2009,"Census Tract 53, Essex County, New Jersey",2651.0,54036.0,263000.0,50.0,2590.0,0.0,0.0,0.0,0.0,11.0,0.0,32.0,49.0,34,13,5300,81.0,0.03055450773293097,0.035210417640203356,-0.32007722007722006,True,True,True,True,True,False,False,True,False
228,34013007900,2018,"Census Tract 79, Essex County, New Jersey",3890.0,45283.0,321800.0,1240.0,87.0,0.0,119.0,0.0,31.0,49.0,2364.0,156.0,167.0,34,13,7900,323.0,0.08303341902313624,2009,"Census Tract 79, Essex County, New Jersey",3887.0,36034.0,364300.0,1950.0,129.0,0.0,20.0,0.0,54.0,46.0,1688.0,136.0,124.0,34,13,7900,260.0,0.06688963210702341,0.01614378691611283,-0.32452144188937226,True,True,True,True,False,False,False,True,False
229,34013008200,2018,"Census Tract 82, Essex County, New Jersey",2160.0,17604.0,211400.0,102.0,1507.0,22.0,128.0,0.0,0.0,19.0,382.0,23.0,75.0,34,13,8200,98.0,0.04537037037037037,2009,"Census Tract 82, Essex County, New Jersey",2265.0,17695.0,362800.0,85.0,1632.0,0.0,127.0,0.0,6.0,12.0,403.0,91.0,12.0,34,13,8200,103.0,0.045474613686534215,-0.00010424331616384203,-1.0079280983916745,True,True,True,True,False,False,False,True,False
234,34013008800,2018,"Census Tract 88, Essex County, New Jersey",1886.0,36929.0,197600.0,0.0,478.0,32.0,0.0,26.0,0.0,0.0,1382.0,36.0,57.0,34,13,8800,93.0,0.049310710498409335,2009,"Census Tract 88, Essex County, New Jersey",1591.0,41719.0,279500.0,80.0,481.0,0.0,0.0,0.0,0.0,21.0,1009.0,25.0,29.0,34,13,8800,54.0,0.0339409176618479,0.015369792836561438,-0.6549342105263158,True,True,True,True,False,False,False,True,False
236,34013010000,2018,"Census Tract 100, Essex County, New Jersey",2961.0,63500.0,242100.0,85.0,2615.0,0.0,216.0,0.0,0.0,0.0,45.0,195.0,183.0,34,13,10000,378.0,0.1276595744680851,2009,"Census Tract 100, Essex County, New Jersey",2845.0,45905.0,267600.0,59.0,2666.0,0.0,0.0,0.0,0.0,0.0,120.0,299.0,155.0,34,13,10000,454.0,0.15957820738137082,-0.03191863291328573,-0.29323420074349443,True,True,True,True,False,False,False,True,False
237,34013010400,2018,"Census Tract 104, Essex County, New Jersey",4577.0,46087.0,265500.0,65.0,3775.0,0.0,0.0,0.0,0.0,68.0,669.0,149.0,319.0,34,13,10400,468.0,0.10225038234651518,2009,"Census Tract 104, Essex County, New Jersey",5307.0,43085.0,90400.0,12.0,4728.0,0.0,96.0,0.0,0.0,66.0,405.0,385.0,114.0,34,13,10400,499.0,0.09402675711324665,0.008223625233268528,0.6016271186440678,True,True,True,True,False,True,True,True,False
238,34013010800,2018,"Census Tract 108, Essex County, New Jersey",2628.0,46174.0,204500.0,24.0,1879.0,0.0,0.0,0.0,38.0,0.0,687.0,148.0,51.0,34,13,10800,199.0,0.07572298325722983,2009,"Census Tract 108, Essex County, New Jersey",2425.0,27216.0,188000.0,14.0,2224.0,0.0,0.0,0.0,0.0,0.0,187.0,71.0,36.0,34,13,10800,107.0,0.044123711340206186,0.03159927191702364,-0.07559902200488998,True,True,True,True,False,False,True,True,False
239,34013010900,2018,"Census Tract 109, Essex County, New Jersey",2593.0,57794.0,223800.0,48.0,1976.0,0.0,0.0,0.0,0.0,32.0,537.0,77.0,89.0,34,13,10900,166.0,0.06401851137678365,2009,"Census Tract 109, Essex County, New Jersey",2708.0,24875.0,273600.0,104.0,2372.0,0.0,0.0,0.0,11.0,0.0,221.0,29.0,100.0,34,13,10900,129.0,0.047636632200886264,0.016381879175897382,-0.4303485254691689,True,True,True,True,False,False,False,True,False
240,34013007100,2018,"Census Tract 71, Essex County, New Jersey",4042.0,55448.0,248700.0,2248.0,33.0,0.0,0.0,0.0,259.0,16.0,1486.0,243.0,117.0,34,13,7100,360.0,0.08906481939633845,2009,"Census Tract 71, Essex County, New Jersey",3616.0,47724.0,388000.0,2453.0,0.0,48.0,0.0,0.0,90.0,151.0,874.0,90.0,45.0,34,13,7100,135.0,0.03733407079646018,0.05173074859987827,-0.8253317249698432,True,True,True,True,True,False,False,True,False
242,34013007600,2018,"Census Tract 76, Essex County, New Jersey",3339.0,44194.0,479200.0,864.0,20.0,0.0,52.0,0.0,260.0,22.0,2121.0,141.0,84.0,34,13,7600,225.0,0.0673854447439353,2009,"Census Tract 76, Essex County, New Jersey",3088.0,38848.0,275000.0,1980.0,21.0,42.0,0.0,0.0,216.0,0.0,871.0,34.0,76.0,34,13,7600,110.0,0.03562176165803109,0.031763683085904215,0.3285684474123539,True,True,True,True,False,True,True,True,False
244,34013009200,2018,"Census Tract 92, Essex County, New Jersey",3079.0,22064.0,219600.0,274.0,923.0,0.0,25.0,0.0,8.0,11.0,1838.0,102.0,17.0,34,13,9200,119.0,0.03864891198441052,2009,"Census Tract 92, Essex County, New Jersey",3960.0,40149.0,330100.0,476.0,1780.0,0.0,0.0,0.0,0.0,0.0,1704.0,99.0,36.0,34,13,9200,135.0,0.03409090909090909,0.004558002893501431,-0.7587295081967214,True,True,True,True,False,False,False,True,False
245,34013002300,2018,"Census Tract 23, Essex County, New Jersey",5076.0,53719.0,190300.0,54.0,4026.0,24.0,0.0,0.0,147.0,32.0,817.0,360.0,193.0,34,13,2300,553.0,0.10894405043341214,2009,"Census Tract 23, Essex County, New Jersey",5031.0,48625.0,230300.0,85.0,4528.0,111.0,57.0,0.0,0.0,27.0,223.0,219.0,37.0,34,13,2300,256.0,0.05088451600079507,0.05805953443261707,-0.41592748292170256,True,True,True,True,True,False,False,True,False
246,34013006600,2018,"Census Tract 66, Essex County, New Jersey",1352.0,35543.0,155800.0,21.0,1049.0,49.0,21.0,0.0,0.0,0.0,261.0,114.0,39.0,34,13,6600,153.0,0.11316568047337278,2009,"Census Tract 66, Essex County, New Jersey",1233.0,29627.0,190800.0,0.0,844.0,26.0,0.0,0.0,0.0,0.0,363.0,32.0,0.0,34,13,6600,32.0,0.025952960259529603,0.08721272021384317,-0.4328369704749679,True,True,True,True,True,False,False,True,False
248,34013018100,2018,"Census Tract 181, Essex County, New Jersey",2121.0,38801.0,218300.0,139.0,1263.0,0.0,0.0,0.0,97.0,0.0,622.0,72.0,28.0,34,13,18100,100.0,0.04714757190004715,2009,"Census Tract 181, Essex County, New Jersey",2015.0,37847.0,397500.0,19.0,1264.0,0.0,24.0,0.0,136.0,53.0,519.0,165.0,63.0,34,13,18100,228.0,0.11315136476426799,-0.06600379286422084,-1.130439761795694,True,True,True,True,False,False,False,True,False
249,34013001100,2018,"Census Tract 11, Essex County, New Jersey",3187.0,44659.0,213800.0,827.0,911.0,0.0,400.0,0.0,0.0,117.0,932.0,110.0,67.0,34,13,1100,177.0,0.05553812362723565,2009,"Census Tract 11, Essex County, New Jersey",2847.0,32214.0,260800.0,824.0,1057.0,13.0,382.0,0.0,0.0,0.0,571.0,40.0,62.0,34,13,1100,102.0,0.03582718651211802,0.01971093711511763,-0.4272029934518241,True,True,True,True,False,False,False,True,False
250,34013001400,2018,"Census Tract 14, Essex County, New Jersey",2697.0,42381.0,209400.0,43.0,1916.0,0.0,35.0,0.0,0.0,17.0,686.0,98.0,84.0,34,13,1400,182.0,0.06748238783833889,2009,"Census Tract 14, Essex County, New Jersey",2773.0,36583.0,246200.0,154.0,2255.0,0.0,19.0,0.0,0.0,0.0,345.0,33.0,19.0,34,13,1400,52.0,0.01875225387666787,0.048730133961671016,-0.3756160458452722,True,True,True,True,True,False,False,True,False
252,34013010100,2018,"Census Tract 101, Essex County, New Jersey",2745.0,62361.0,211800.0,38.0,2341.0,0.0,35.0,0.0,0.0,11.0,320.0,186.0,130.0,34,13,10100,316.0,0.1151183970856102,2009,"Census Tract 101, Essex County, New Jersey",2721.0,57366.0,249800.0,94.0,2308.0,0.0,0.0,0.0,7.0,26.0,286.0,76.0,88.0,34,13,10100,164.0,0.06027195883866226,0.05484643824694794,-0.37991501416430595,True,True,True,True,True,False,False,True,False
253,34013012700,2018,"Census Tract 127, Essex County, New Jersey",4226.0,52652.0,165600.0,82.0,3918.0,0.0,190.0,0.0,0.0,18.0,18.0,137.0,167.0,34,13,12700,304.0,0.07193563653573119,2009,"Census Tract 127, Essex County, New Jersey",3941.0,54238.0,262400.0,161.0,3385.0,0.0,102.0,0.0,83.0,0.0,210.0,178.0,142.0,34,13,12700,320.0,0.08119766556711494,-0.009262029031383748,-0.8539130434782609,True,True,True,True,False,False,False,True,False
257,34013006900,2018,"Census Tract 69, Essex County, New Jersey",4853.0,40808.0,346400.0,1284.0,11.0,0.0,0.0,0.0,281.0,45.0,3232.0,129.0,288.0,34,13,6900,417.0,0.08592623119719761,2009,"Census Tract 69, Essex County, New Jersey",3940.0,50849.0,347100.0,2466.0,0.0,26.0,47.0,19.0,218.0,143.0,1047.0,138.0,181.0,34,13,6900,319.0,0.08096446700507615,0.004961764192121465,-0.17236431870669747,True,True,True,True,False,False,False,True,False
259,34013000600,2018,"Census Tract 6, Essex County, New Jersey",3779.0,42206.0,263000.0,500.0,402.0,0.0,106.0,0.0,0.0,9.0,2762.0,105.0,133.0,34,13,600,238.0,0.06297962423921673,2009,"Census Tract 6, Essex County, New Jersey",4025.0,46432.0,346500.0,753.0,443.0,36.0,42.0,0.0,239.0,6.0,2542.0,86.0,26.0,34,13,600,112.0,0.02782608695652174,0.03515353728269499,-0.5414638783269962,True,True,True,True,False,False,False,True,False
260,34013001000,2018,"Census Tract 10, Essex County, New Jersey",3647.0,32574.0,169900.0,266.0,2060.0,24.0,111.0,0.0,73.0,7.0,1130.0,150.0,117.0,34,13,1000,267.0,0.07321085823964903,2009,"Census Tract 10, Essex County, New Jersey",4069.0,20905.0,333900.0,269.0,2273.0,0.0,147.0,0.0,46.0,9.0,1325.0,173.0,216.0,34,13,1000,389.0,0.09560088473826493,-0.022390026498615906,-1.2993702177751618,True,True,True,True,False,False,False,True,False
261,34013001600,2018,"Census Tract 16, Essex County, New Jersey",1876.0,39375.0,221600.0,93.0,820.0,0.0,0.0,0.0,0.0,8.0,955.0,50.0,99.0,34,13,1600,149.0,0.07942430703624734,2009,"Census Tract 16, Essex County, New Jersey",1768.0,47375.0,247900.0,40.0,1211.0,0.0,0.0,0.0,0.0,0.0,517.0,56.0,97.0,34,13,1600,153.0,0.08653846153846154,-0.007114154502214198,-0.30885830324909747,True,True,True,True,False,False,False,True,False
262,34013001900,2018,"Census Tract 19, Essex County, New Jersey",1869.0,22891.0,146400.0,33.0,1692.0,0.0,4.0,0.0,0.0,0.0,140.0,52.0,27.0,34,13,1900,79.0,0.04226859283039058,2009,"Census Tract 19, Essex County, New Jersey",2325.0,19510.0,311100.0,32.0,2023.0,0.0,0.0,0.0,0.0,0.0,270.0,17.0,16.0,34,13,1900,33.0,0.014193548387096775,0.02807504444329381,-1.48625,True,True,True,True,False,False,False,True,False
263,34013002500,2018,"Census Tract 25, Essex County, New Jersey",3906.0,35208.0,187500.0,64.0,3594.0,0.0,39.0,0.0,48.0,138.0,23.0,158.0,22.0,34,13,2500,180.0,0.04608294930875576,2009,"Census Tract 25, Essex County, New Jersey",3898.0,50893.0,242300.0,29.0,3464.0,0.0,15.0,0.0,0.0,0.0,390.0,199.0,67.0,34,13,2500,266.0,0.06824012314007183,-0.022157173831316067,-0.511952,True,True,True,True,False,False,False,True,False
264,34013004400,2018,"Census Tract 44, Essex County, New Jersey",1340.0,33438.0,164500.0,0.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,23.0,34,13,4400,71.0,0.05298507462686567,2009,"Census Tract 44, Essex County, New Jersey",1417.0,30893.0,226800.0,0.0,1268.0,0.0,0.0,0.0,0.0,23.0,126.0,55.0,18.0,34,13,4400,73.0,0.051517290049400144,0.0014677845774655265,-0.6131063829787234,True,True,True,True,False,False,False,True,False
265,34013004500,2018,"Census Tract 45, Essex County, New Jersey",3232.0,36512.0,199400.0,34.0,3089.0,0.0,24.0,0.0,0.0,20.0,65.0,239.0,27.0,34,13,4500,266.0,0.0823019801980198,2009,"Census Tract 45, Essex County, New Jersey",3049.0,41535.0,279200.0,14.0,2910.0,33.0,0.0,0.0,0.0,0.0,92.0,116.0,170.0,34,13,4500,286.0,0.09380124631026567,-0.01149926611224586,-0.638234704112337,True,True,True,True,False,False,False,True,False
266,34013005400,2018,"Census Tract 54, Essex County, New Jersey",4179.0,26662.0,167600.0,30.0,3605.0,0.0,120.0,0.0,0.0,11.0,413.0,70.0,56.0,34,13,5400,126.0,0.03015075376884422,2009,"Census Tract 54, Essex County, New Jersey",3865.0,21954.0,256500.0,234.0,3193.0,0.0,111.0,0.0,0.0,0.0,327.0,72.0,48.0,34,13,5400,120.0,0.031047865459249677,-0.0008971116904054575,-0.7906026252983294,True,True,True,True,False,False,False,True,False
267,34013007200,2018,"Census Tract 72, Essex County, New Jersey",3823.0,58571.0,298100.0,1598.0,89.0,0.0,0.0,0.0,119.0,0.0,2017.0,169.0,112.0,34,13,7200,281.0,0.07350248495945592,2009,"Census Tract 72, Essex County, New Jersey",3811.0,41511.0,346000.0,2683.0,0.0,0.0,32.0,0.0,27.0,102.0,967.0,118.0,39.0,34,13,7200,157.0,0.04119653634216741,0.03230594861728851,-0.35800067091580007,True,True,True,True,False,False,False,True,False
268,34013009300,2018,"Census Tract 93, Essex County, New Jersey",5209.0,36455.0,193600.0,209.0,1315.0,0.0,93.0,0.0,280.0,12.0,3300.0,277.0,129.0,34,13,9300,406.0,0.07794202342100211,2009,"Census Tract 93, Essex County, New Jersey",4688.0,32476.0,292300.0,103.0,788.0,12.0,42.0,0.0,0.0,35.0,3720.0,123.0,125.0,34,13,9300,248.0,0.052901023890784986,0.02504099953021712,-0.7664824380165289,True,True,True,True,False,False,False,True,False
269,34013009400,2018,"Census Tract 94, Essex County, New Jersey",6034.0,36058.0,344000.0,960.0,994.0,0.0,294.0,0.0,0.0,23.0,3763.0,262.0,293.0,34,13,9400,555.0,0.09197878687437852,2009,"Census Tract 94, Essex County, New Jersey",5520.0,44690.0,389900.0,701.0,1408.0,0.0,182.0,0.0,58.0,0.0,3171.0,254.0,248.0,34,13,9400,502.0,0.09094202898550724,0.0010367578888712814,-0.32611337209302327,True,True,True,True,False,False,False,True,False
270,34013009700,2018,"Census Tract 97, Essex County, New Jersey",5360.0,35883.0,209000.0,153.0,1076.0,7.0,20.0,0.0,111.0,12.0,3988.0,166.0,187.0,34,13,9700,353.0,0.06585820895522389,2009,"Census Tract 97, Essex County, New Jersey",5078.0,39870.0,301600.0,242.0,355.0,68.0,0.0,0.0,125.0,116.0,4240.0,115.0,32.0,34,13,9700,147.0,0.028948404883812524,0.03690980407141137,-0.6883827751196172,True,True,True,True,True,False,False,True,False
271,34013010700,2018,"Census Tract 107, Essex County, New Jersey",3068.0,36105.0,197300.0,58.0,2232.0,0.0,25.0,0.0,0.0,0.0,753.0,118.0,98.0,34,13,10700,216.0,0.07040417209908735,2009,"Census Tract 107, Essex County, New Jersey",4098.0,52440.0,248700.0,154.0,3289.0,0.0,19.0,0.0,0.0,0.0,636.0,223.0,240.0,34,13,10700,463.0,0.11298194241093217,-0.042577770311844815,-0.47480486568677144,True,True,True,True,False,False,False,True,False
